name,strand,pos,count,pred_mean_scaled,std_dev_scal,max_scaled,min_scaled,pval_top,pval_bottom,zscore_scal,scal_factor_l,scal_factor_r
AHR,Diff,4.5,43.0,43.08727333878432,6.592773907322932,69.9473520957408,19.70347946358896,0.5028,0.4972,-0.0132377266379701,0.941588391804824,0.985173973179448
AHR,Diff,5.5,57.0,49.1279660727318,7.002441880785272,79.79909182753528,24.6293493294862,0.1437,0.8563,1.124184114650764,0.941588391804824,0.985173973179448
AHR,Diff,6.5,62.0,52.42642705233375,7.272749682371742,78.81391785435584,28.570045222203987,0.108,0.892,1.3163622239818125,0.941588391804824,0.985173973179448
AHR,Diff,7.5,69.0,70.84139747640047,8.309967791862258,106.39878910338037,43.34765481989571,0.5596,0.4404,-0.2215890027855605,0.941588391804824,0.985173973179448
AHR,Diff,8.5,75.0,68.47599476679703,8.222002691066761,100.48774526430368,41.37730687353681,0.1984,0.8016,0.7934812815736302,0.941588391804824,0.985173973179448
AHR,Diff,9.5,75.0,70.43028437739244,8.32652392995182,105.41361513020092,42.36248084671626,0.2734,0.7266,0.5488143264226694,0.941588391804824,0.985173973179448
AHR,Diff,10.5,56.0,63.7280473204555,7.894398570970841,97.53222334476534,33.49591508810123,0.8493,0.1507,-0.9789279385885112,0.941588391804824,0.985173973179448
AHR,Diff,11.5,69.0,66.43658612491791,8.163426501385338,99.50257129112424,38.42178495399847,0.3462,0.6538,0.3140119990463644,0.941588391804824,0.985173973179448
AHR,Diff,12.5,60.0,62.06832472784006,7.754876915423513,95.56187539840644,34.48108906128068,0.6162,0.3838,-0.2667127731530717,0.941588391804824,0.985173973179448
AHR,Diff,13.5,77.0,64.97892271420123,8.074548106710479,96.5470493715859,38.42178495399847,0.0661,0.9339,1.4887616155657928,0.941588391804824,0.985173973179448
AHR,Diff,14.5,85.0,66.38072676063875,8.158001058926434,102.45809321066258,36.45143700763957,0.012,0.988,2.2823327801245896,0.941588391804824,0.985173973179448
AHR,Diff,15.5,39.0,67.05537389747167,8.23582628609089,104.42844115702148,35.46626303446013,0.9999,0.0001,-3.4065038430262424,0.941588391804824,0.985173973179448
AHR,Diff,16.5,71.0,60.38791348178825,7.672610202746866,88.6656575861503,29.55521919538344,0.0778,0.9222,1.383112948058981,0.941588391804824,0.985173973179448
AHR,Diff,17.5,47.0,56.95280887210624,7.505911564605047,86.69530963979142,24.6293493294862,0.9152,0.0848,-1.3259960212845845,0.941588391804824,0.985173973179448
AHR,Diff,18.5,51.0,54.39293282019696,7.366911976176274,88.6656575861503,28.570045222203987,0.685,0.315,-0.4605637790581376,0.941588391804824,0.985173973179448
AHR,Diff,19.5,56.0,59.71208413618705,7.655948177752813,88.6656575861503,30.540393168562883,0.6997,0.3003,-0.4848627563192004,0.941588391804824,0.985173973179448
AHR,Same,-19.5,66.0,62.77716905852283,7.8475682249721475,95.02682396847416,37.22700320414452,0.3285,0.6715,0.4106789324635568,0.9796579790564348,0.8961750924592039
AHR,Same,-18.5,67.0,66.15473587291584,7.942130548925388,96.0064819475306,37.22700320414452,0.4426,0.5574,0.1064278812556291,0.9796579790564348,0.8961750924592039
AHR,Same,-17.5,67.0,65.57948070761367,8.06446683246535,98.94545588469992,36.24734522508808,0.4221,0.5779,0.1761454689715582,0.9796579790564348,0.8961750924592039
AHR,Same,-16.5,67.0,65.41323274856789,8.082177970940588,96.0064819475306,38.20666118320095,0.4133,0.5867,0.1963291648539525,0.9796579790564348,0.8961750924592039
AHR,Same,-15.5,60.0,59.41635439557203,7.633889625983289,90.128534073192,34.288029266975215,0.4487,0.5513,0.076454551080353,0.9796579790564348,0.8961750924592039
AHR,Same,-14.5,51.0,57.37474716721857,7.493601169577481,88.16921811507912,30.36939735074948,0.7861,0.2139,-0.8506920800973604,0.9796579790564348,0.8961750924592039
AHR,Same,-13.5,50.0,61.34598671691924,7.790269042696297,93.0675080103613,30.36939735074948,0.9226,0.0774,-1.4564306641116778,0.9796579790564348,0.8961750924592039
AHR,Same,-12.5,60.0,59.36208134353212,7.6550814130779825,88.16921811507912,34.288029266975215,0.4501,0.5499,0.0833327069905129,0.9796579790564348,0.8961750924592039
AHR,Same,-11.5,63.0,60.90122199442797,7.678534851182454,90.128534073192,35.26768724603165,0.376,0.624,0.2733305306253191,0.9796579790564348,0.8961750924592039
AHR,Same,-10.5,61.0,64.02348993947837,7.825507838849882,96.0064819475306,38.20666118320095,0.6367,0.3633,-0.3863634158133265,0.9796579790564348,0.8961750924592039
AHR,Same,-9.5,48.0,59.21131198055591,7.581849308592678,92.08785003130488,31.34905532980591,0.9433,0.0567,-1.4787041423220022,0.9796579790564348,0.8961750924592039
AHR,Same,-8.5,70.0,57.80648243858877,7.557367947362649,88.16921811507912,32.32871330886235,0.0583,0.9417,1.6134608827737478,0.9796579790564348,0.8961750924592039
AHR,Same,-7.5,68.0,58.63370563610416,7.391449736561928,86.20990215696625,34.288029266975215,0.1023,0.8977,1.2671796056865718,0.9796579790564348,0.8961750924592039
AHR,Same,-6.5,73.0,56.62423118946366,7.360683894283389,91.10819205224844,31.34905532980591,0.0144,0.9856,2.22476186228153,0.9796579790564348,0.8961750924592039
AHR,Same,-5.5,45.0,54.78286605202948,7.362422157923373,84.25058619885338,30.36939735074948,0.9213,0.0787,-1.3287564663991038,0.9796579790564348,0.8961750924592039
AHR,Same,-4.5,44.0,52.15552131799782,7.117665012928497,91.10819205224844,30.36939735074948,0.8866,0.1134,-1.145814154225908,0.9796579790564348,0.8961750924592039
AHR,Same,-3.5,55.0,49.59342180537167,6.918231226360976,76.4133223664019,26.45076543452374,0.2053,0.7947,0.7814971799794441,0.9796579790564348,0.8961750924592039
AHR,Same,-2.5,66.0,67.94329744527856,8.203319510712838,107.76237769620782,28.41008139263661,0.5832,0.4168,-0.2368915952260407,0.9796579790564348,0.8961750924592039
AHR,Same,-1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9796579790564348,0.8961750924592039
AHR,Same,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9796579790564348,0.8961750924592039
AHR,Same,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9796579790564348,0.8961750924592039
AHR,Same,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9796579790564348,0.8961750924592039
AHR,Same,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9796579790564348,0.8961750924592039
AHR,Same,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9796579790564348,0.8961750924592039
AHR,Same,4.5,28.0,31.794051842721093,5.2854559374417205,55.562855732470645,15.234976571806468,0.7469,0.2531,-0.7178286768273903,0.9796579790564348,0.8961750924592039
AHR,Same,5.5,58.0,65.66964957269737,7.628541633971906,100.37161035543085,38.53552897574577,0.8494,0.1506,-1.0053887020209744,0.9796579790564348,0.8961750924592039
AHR,Same,6.5,61.0,55.10957037070418,6.969305078032662,87.82515906100198,32.26230332853134,0.1865,0.8135,0.8451961224968224,0.9796579790564348,0.8961750924592039
AHR,Same,7.5,70.0,54.82315281115429,7.05953476046841,81.55193341378755,27.78142786623532,0.0169,0.9831,2.149836738772409,0.9796579790564348,0.8961750924592039
AHR,Same,8.5,43.0,51.11227098829923,6.73809914162676,82.44810850624675,30.469953143612933,0.9028,0.0972,-1.20394057976665,0.9796579790564348,0.8961750924592039
AHR,Same,9.5,69.0,51.1051015875596,6.8184098382242375,80.65575832132835,25.989077681316918,0.0069,0.9931,2.624497329200791,0.9796579790564348,0.8961750924592039
AHR,Same,10.5,51.0,55.52781528635472,7.093713373672498,85.13663378362438,30.469953143612933,0.7485,0.2515,-0.6382856266114308,0.9796579790564348,0.8961750924592039
AHR,Same,11.5,55.0,53.80133397073208,6.893942118660612,79.75958322886915,31.366128236072136,0.4145,0.5855,0.1738723662691454,0.9796579790564348,0.8961750924592039
AHR,Same,12.5,54.0,57.30394470209989,7.163277093523783,88.72133415346119,33.15847842099055,0.6619,0.3381,-0.4612336865518864,0.9796579790564348,0.8961750924592039
AHR,Same,13.5,68.0,55.11808403408269,7.035319761020949,84.24045869116517,29.573778051153727,0.0399,0.9601,1.8310348927504725,0.9796579790564348,0.8961750924592039
AHR,Same,14.5,51.0,54.14698870389366,6.981651766106134,82.44810850624675,29.573778051153727,0.6826,0.3174,-0.4507513134242265,0.9796579790564348,0.8961750924592039
AHR,Same,15.5,56.0,56.1902679147009,7.028681952093614,82.44810850624675,33.15847842099055,0.5004,0.4996,-0.02707021259045,0.9796579790564348,0.8961750924592039
AHR,Same,16.5,48.0,61.08598282729631,7.379021618014557,93.2022096157572,35.847003698368155,0.9675,0.0325,-1.7734035083426,0.9796579790564348,0.8961750924592039
AHR,Same,17.5,48.0,57.18197527201618,7.1584992001753855,82.44810850624675,31.366128236072136,0.9005,0.0995,-1.2826676393996876,0.9796579790564348,0.8961750924592039
AHR,Same,18.5,50.0,57.11646487275735,7.145128634314744,85.13663378362438,32.26230332853134,0.8493,0.1507,-0.9959883489828684,0.9796579790564348,0.8961750924592039
AHR,Same,19.5,74.0,57.30976984020077,7.20114391568505,87.82515906100198,30.469953143612933,0.013,0.987,2.317719289171261,0.9796579790564348,0.8961750924592039
AIRE,Diff,-19.5,6.0,7.432898921402449,2.5724345372674176,18.551548907099225,0.0,0.7315,0.2685,-0.5570205577971804,0.8834070908142488,1.0603922018184293
AIRE,Diff,-18.5,7.0,7.667531844722678,2.606881870119175,19.434955997913477,0.0,0.6355,0.3645,-0.2560652448881759,0.8834070908142488,1.0603922018184293
AIRE,Diff,-17.5,5.0,6.966018273907116,2.4865138544339147,18.551548907099225,0.0,0.7998,0.2002,-0.7906725593387177,0.8834070908142488,1.0603922018184293
AIRE,Diff,-16.5,8.0,8.359857981793846,2.696892642628044,20.31836308872772,0.8834070908142488,0.4765,0.5235,-0.1334342998947635,0.8834070908142488,1.0603922018184293
AIRE,Diff,-15.5,10.0,9.9471638425689,2.977243868860502,22.96858436117047,0.8834070908142488,0.4487,0.5513,0.0177466676364593,0.8834070908142488,1.0603922018184293
AIRE,Diff,-14.5,5.0,8.431502296858923,2.716097244257142,20.31836308872772,0.0,0.9175,0.0825,-1.2633944910665564,0.8834070908142488,1.0603922018184293
AIRE,Diff,-13.5,8.0,6.66998855777527,2.479599192282584,16.784734725470727,0.0,0.2303,0.7697,0.5363816240252973,0.8834070908142488,1.0603922018184293
AIRE,Diff,-12.5,14.0,7.525038280974345,2.5981982911044605,19.434955997913477,0.0,0.015,0.985,2.49209682675187,0.8834070908142488,1.0603922018184293
AIRE,Diff,-11.5,10.0,8.17867118746781,2.6850065573160022,19.434955997913477,0.0,0.2194,0.7806,0.678333096390834,0.8834070908142488,1.0603922018184293
AIRE,Diff,-10.5,9.0,7.4059550051325855,2.5526092394069724,19.434955997913477,0.0,0.2244,0.7756,0.6244767000111892,0.8834070908142488,1.0603922018184293
AIRE,Diff,-9.5,15.0,7.8993378653524,2.646953916623687,20.31836308872772,0.0,0.0107,0.9893,2.6825786755752232,0.8834070908142488,1.0603922018184293
AIRE,Diff,-8.5,5.0,4.48956317622751,1.9640374595850567,12.367699271399484,0.0,0.3966,0.6034,0.2598915927094579,0.8834070908142488,1.0603922018184293
AIRE,Diff,-7.5,4.0,2.683172356930373,1.542807625458376,10.600885089770989,0.0,0.1909,0.8091,0.8535267913424163,0.8834070908142488,1.0603922018184293
AIRE,Diff,-6.5,7.0,8.64652358276307,2.787289258870309,19.434955997913477,0.0,0.7573,0.2427,-0.5907257658789534,0.8834070908142488,1.0603922018184293
AIRE,Diff,-5.5,20.0,23.541473859563784,4.558997821619871,44.170354540712445,6.183849635699742,0.7887,0.2113,-0.7768097282241391,0.8834070908142488,1.0603922018184293
AIRE,Diff,-4.5,19.0,12.64491241649734,3.337824505527626,26.502212724427466,1.7668141816284977,0.0346,0.9654,1.9039609695100248,0.8834070908142488,1.0603922018184293
AIRE,Diff,-3.5,8.0,7.142523010651792,2.518400358217129,18.551548907099225,0.0,0.2916,0.7084,0.3404847788438068,0.8834070908142488,1.0603922018184293
AIRE,Diff,-2.5,13.0,7.816562620943073,2.6308396591514773,19.434955997913477,0.0,0.0353,0.9647,1.9702597074116168,0.8834070908142488,1.0603922018184293
AIRE,Diff,-1.5,12.0,9.179394739942206,2.81588185397721,22.085177270356223,0.0,0.1657,0.8343,1.001677415930017,0.8834070908142488,1.0603922018184293
AIRE,Diff,-0.5,13.0,12.22794426963309,3.29395520839865,27.385619815241714,1.7668141816284977,0.4088,0.5912,0.234385618894878,0.8834070908142488,1.0603922018184293
AIRE,Diff,0.5,17.0,15.095001110545304,3.962680184990481,31.81176605455288,3.181176605455288,0.2638,0.7362,0.4807349571609542,0.8834070908142488,1.0603922018184293
AIRE,Diff,1.5,12.0,7.271533484749681,2.7505964808273085,20.14745183455016,0.0,0.0468,0.9532,1.7190694987397963,0.8834070908142488,1.0603922018184293
AIRE,Diff,2.5,8.0,6.875901154251346,2.6726488155457107,18.0266674309133,0.0,0.3214,0.6786,0.4205935470420338,0.8834070908142488,1.0603922018184293
AIRE,Diff,3.5,36.0,32.767815663710195,5.797224034544432,57.26117889819518,12.724706421821152,0.312,0.688,0.5575400081957091,0.8834070908142488,1.0603922018184293
AIRE,Diff,4.5,13.0,16.484220934147263,4.175292002720675,38.17411926546345,3.181176605455288,0.7779,0.2221,-0.834485571558208,0.8834070908142488,1.0603922018184293
AIRE,Diff,5.5,5.0,4.473794699472004,2.150492714637939,12.724706421821152,0.0,0.4124,0.5876,0.2446905756534491,0.8834070908142488,1.0603922018184293
AIRE,Diff,6.5,8.0,7.919327080840447,2.9160884581093858,21.207844036368584,0.0,0.4733,0.5267,0.0276647709048549,0.8834070908142488,1.0603922018184293
AIRE,Diff,7.5,11.0,16.410947833001632,4.134463419141495,34.99294266000817,3.181176605455288,0.9047,0.0953,-1.308742461389694,0.8834070908142488,1.0603922018184293
AIRE,Diff,8.5,9.0,10.67443809960516,3.3692595720349106,25.449412843642303,0.0,0.6737,0.3263,-0.4969750959546536,0.8834070908142488,1.0603922018184293
AIRE,Diff,9.5,7.0,11.122029647992775,3.445169323634556,27.57019724727916,0.0,0.8989,0.1011,-1.1964664896202215,0.8834070908142488,1.0603922018184293
AIRE,Diff,10.5,11.0,10.606042802587885,3.3755149221312704,26.50980504546073,1.0603922018184293,0.4189,0.5811,0.116710252030723,0.8834070908142488,1.0603922018184293
AIRE,Diff,11.5,6.0,9.550528404897634,3.2239900604861984,24.389020641823876,0.0,0.8818,0.1182,-1.101283917500945,0.8834070908142488,1.0603922018184293
AIRE,Diff,12.5,10.0,10.804654261988508,3.428546761559306,25.449412843642303,1.0603922018184293,0.5661,0.4339,-0.2346925148507692,0.8834070908142488,1.0603922018184293
AIRE,Diff,13.5,6.0,10.386965773692149,3.306844829675216,25.449412843642303,0.0,0.9268,0.0732,-1.3266318797294108,0.8834070908142488,1.0603922018184293
AIRE,Diff,14.5,11.0,10.494065386075851,3.3443670208538725,28.63058944909759,0.0,0.4028,0.5972,0.1512796324739782,0.8834070908142488,1.0603922018184293
AIRE,Diff,15.5,8.0,9.7345064519132,3.2251945297215743,24.389020641823876,1.0603922018184293,0.6965,0.3035,-0.537799018133997,0.8834070908142488,1.0603922018184293
AIRE,Diff,16.5,9.0,8.4790020849601,2.985315251872968,21.207844036368584,0.0,0.4102,0.5898,0.1745202335125271,0.8834070908142488,1.0603922018184293
AIRE,Diff,17.5,11.0,8.711227977158384,3.054566773446406,24.389020641823876,0.0,0.2043,0.7957,0.7492951347434275,0.8834070908142488,1.0603922018184293
AIRE,Diff,18.5,11.0,7.526557809286922,2.836391775894465,20.14745183455016,0.0,0.1068,0.8932,1.224598879113982,0.8834070908142488,1.0603922018184293
AIRE,Diff,19.5,8.0,7.863020254923863,2.843063134367254,19.087059632731727,0.0,0.4578,0.5422,0.0481803387944962,0.8834070908142488,1.0603922018184293
AIRE,Same,-19.5,8.0,7.2729816392284015,2.7272092437025397,20.947829430802585,0.0,0.3944,0.6056,0.2665796041076765,1.0473914715401291,1.1181183085338564
AIRE,Same,-18.5,11.0,7.729015885937027,2.8395257006796517,19.900437959262455,0.0,0.1275,0.8725,1.1519473523793438,1.0473914715401291,1.1181183085338564
AIRE,Same,-17.5,13.0,8.483661441181773,2.9910051914861024,21.99522090234272,0.0,0.0714,0.9286,1.5099734932470237,1.0473914715401291,1.1181183085338564
AIRE,Same,-16.5,7.0,8.027836672767462,2.902895109172171,21.99522090234272,0.0,0.6446,0.3554,-0.354072962941641,1.0473914715401291,1.1181183085338564
AIRE,Same,-15.5,9.0,8.44679326138356,3.0018042639287854,21.99522090234272,0.0,0.4179,0.5821,0.1842914093632832,1.0473914715401291,1.1181183085338564
AIRE,Same,-14.5,5.0,9.026733919175406,3.049196128553485,24.090003845422974,0.0,0.9348,0.0652,-1.3205886889817968,1.0473914715401291,1.1181183085338564
AIRE,Same,-13.5,8.0,9.560589352219468,3.1469745658086232,23.042612373882847,0.0,0.6933,0.3067,-0.4959014822296694,1.0473914715401291,1.1181183085338564
AIRE,Same,-12.5,9.0,11.45238782811552,3.487385649748359,26.184786788503235,1.0473914715401291,0.7611,0.2389,-0.7032166997616855,1.0473914715401291,1.1181183085338564
AIRE,Same,-11.5,16.0,12.96984859208305,3.671482827732297,28.279569731583493,1.0473914715401291,0.182,0.818,0.8253208715028123,1.0473914715401291,1.1181183085338564
AIRE,Same,-10.5,13.0,11.557231714416702,3.502556291135109,27.23217826004336,1.0473914715401291,0.3139,0.6861,0.4119186574739694,1.0473914715401291,1.1181183085338564
AIRE,Same,-9.5,14.0,10.669253224844852,3.364352739634324,26.184786788503235,0.0,0.1498,0.8502,0.9900111646816088,1.0473914715401291,1.1181183085338564
AIRE,Same,-8.5,12.0,12.194569424848964,3.532916163535563,28.279569731583493,2.0947829430802587,0.4986,0.5014,-0.0550733206754546,1.0473914715401291,1.1181183085338564
AIRE,Same,-7.5,12.0,14.431064434028874,3.904066499616135,34.56391856082427,1.0473914715401291,0.7172,0.2828,-0.6227005696868142,1.0473914715401291,1.1181183085338564
AIRE,Same,-6.5,0.0,0.3687865371292953,0.6250753028791951,4.189565886160517,0.0,0.2936,0.0,-0.5899873740661632,1.0473914715401291,1.1181183085338564
AIRE,Same,-5.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0473914715401291,1.1181183085338564
AIRE,Same,-4.5,3.0,0.9296646701391036,0.9813415466368948,6.284348829240776,0.0,0.0573,0.9427,2.1096990490684284,1.0473914715401291,1.1181183085338564
AIRE,Same,-3.5,13.0,13.177127364300873,3.7778694860751054,29.326961203123624,2.0947829430802587,0.4875,0.5125,-0.0468855170637479,1.0473914715401291,1.1181183085338564
AIRE,Same,-2.5,16.0,20.348302552495507,4.632089711436224,40.84826739006505,6.284348829240776,0.8123,0.1877,-0.9387345285695124,1.0473914715401291,1.1181183085338564
AIRE,Same,-1.5,17.0,14.891497724917976,3.9683757139231552,32.46913561774401,3.142174414620388,0.2658,0.7342,0.531326272145291,1.0473914715401291,1.1181183085338564
AIRE,Same,-0.5,12.0,12.176763769832773,3.556866119477152,28.279569731583493,0.0,0.4967,0.5033,-0.0496964923180915,1.0473914715401291,1.1181183085338564
AIRE,Same,0.5,9.0,7.495641516749216,2.9171846497583,20.126129553609417,0.0,0.2346,0.7654,0.5156884679410807,1.0473914715401291,1.1181183085338564
AIRE,Same,1.5,12.0,16.386135623394228,4.252789211434188,36.897904181617264,3.354354925601569,0.8667,0.1333,-1.0313550482516662,1.0473914715401291,1.1181183085338564
AIRE,Same,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0473914715401291,1.1181183085338564
AIRE,Same,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0473914715401291,1.1181183085338564
AIRE,Same,4.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0473914715401291,1.1181183085338564
AIRE,Same,5.5,10.0,8.527664715525875,3.1025499818841964,24.59860278774484,0.0,0.3578,0.6422,0.4745565075813577,1.0473914715401291,1.1181183085338564
AIRE,Same,6.5,23.0,12.61718242898826,3.80837622565054,30.18919433041412,1.1181183085338564,0.0074,0.9926,2.726310887657076,1.0473914715401291,1.1181183085338564
AIRE,Same,7.5,20.0,11.772108611398338,3.682001475651046,29.071076021880263,0.0,0.0254,0.9746,2.2346246846389963,1.0473914715401291,1.1181183085338564
AIRE,Same,8.5,4.0,8.526993844540756,3.074567089489396,24.59860278774484,0.0,0.9494,0.0506,-1.4724004099777734,1.0473914715401291,1.1181183085338564
AIRE,Same,9.5,9.0,10.634311420634354,3.43734124169144,25.716721096278697,0.0,0.6121,0.3879,-0.4754580081652549,1.0473914715401291,1.1181183085338564
AIRE,Same,10.5,10.0,10.398500269364613,3.4448840828009724,25.716721096278697,1.1181183085338564,0.5775,0.4225,-0.1156788616599605,1.0473914715401291,1.1181183085338564
AIRE,Same,11.5,7.0,9.602847281011954,3.251597071902182,22.362366170677127,0.0,0.7566,0.2434,-0.8004827236139709,1.0473914715401291,1.1181183085338564
AIRE,Same,12.5,7.0,8.505861408509492,3.071436862482122,22.362366170677127,0.0,0.6335,0.3665,-0.4902791349590955,1.0473914715401291,1.1181183085338564
AIRE,Same,13.5,8.0,9.373744839593336,3.233559504227344,22.362366170677127,0.0,0.595,0.405,-0.4248398204432463,1.0473914715401291,1.1181183085338564
AIRE,Same,14.5,8.0,7.697126435947011,2.9520527870620645,21.244247862143272,0.0,0.3832,0.6168,0.1025976111530907,1.0473914715401291,1.1181183085338564
AIRE,Same,15.5,16.0,10.513554643312691,3.3862354245469484,25.716721096278697,1.1181183085338564,0.0529,0.9471,1.6202197033601502,1.0473914715401291,1.1181183085338564
AIRE,Same,16.5,10.0,9.851740416491577,3.3480457152207825,23.480484479210983,0.0,0.5219,0.4781,0.0442824250547504,1.0473914715401291,1.1181183085338564
AIRE,Same,17.5,10.0,11.494815270882038,3.5574848957117498,30.18919433041412,0.0,0.6994,0.3006,-0.4201887890694135,1.0473914715401291,1.1181183085338564
AIRE,Same,18.5,9.0,9.32946735457548,3.235222722746502,23.480484479210983,0.0,0.459,0.541,-0.1018376114130239,1.0473914715401291,1.1181183085338564
AIRE,Same,19.5,9.0,10.233689630686705,3.368863010060158,25.716721096278697,0.0,0.5654,0.4346,-0.3662035608561212,1.0473914715401291,1.1181183085338564
AP1_1,Diff,-19.5,610.0,598.4247976219968,24.4107459403532,691.3628774169932,506.2115655161461,0.3129,0.6871,0.4741847056133626,0.9848474037279106,0.966136589086882
AP1_1,Diff,-18.5,614.0,597.7798210572947,24.33768255916584,704.1658936654561,506.2115655161461,0.2538,0.7462,0.6664635756755777,0.9848474037279106,0.966136589086882
AP1_1,Diff,-17.5,599.0,605.77481228076,24.099454135772216,695.3022670319049,518.029734360881,0.6003,0.3997,-0.2811189100927652,0.9848474037279106,0.966136589086882
AP1_1,Diff,-16.5,603.0,612.9268726113678,24.867975508467755,712.0446728952793,494.3933966714111,0.6513,0.3487,-0.3991829816459499,0.9848474037279106,0.966136589086882
AP1_1,Diff,-15.5,565.0,621.0448712755586,24.663550171661537,713.0295202990072,531.8175980130717,0.9891,0.0109,-2.272376477968769,0.9848474037279106,0.966136589086882
AP1_1,Diff,-14.5,574.0,578.4390922886661,23.748711734038142,677.5750137648025,485.5297700378599,0.5722,0.4278,-0.1869192880099163,0.9848474037279106,0.966136589086882
AP1_1,Diff,-13.5,560.0,564.318547183494,23.60847189764584,663.7871501126117,480.6055330192204,0.5727,0.4273,-0.1829236217419796,0.9848474037279106,0.966136589086882
AP1_1,Diff,-12.5,567.0,595.719618773438,24.158625885827,680.5295559759862,512.1206499385135,0.8857,0.1143,-1.1887935558908584,0.9848474037279106,0.966136589086882
