,Pos,Dmg,Strand,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,min,max,median,mean,P-Value-Top,P-Value-Bottom,std,z
37,17.5,399.27709735401083,Same,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,1.0,0.0,0.0,-24722902645.989162
38,18.5,402.03707728963764,Same,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,1.0,0.0,0.0,-14962922710.362362
39,19.5,427.79689002215446,Same,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,0.0,1.0,0.0,12796890022.154457
40,20.5,0.0,Same,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-19.5,643.075325001045,Diff,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,683.0,1.0,0.0,0.0,-39924674998.95496
42,-18.5,655.9552313673034,Diff,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,1.0,0.0,0.0,-1044768632.6965594
43,-17.5,757.1544956736196,Diff,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,0.0,1.0,0.0,104154495673.61963
44,-16.5,753.4745224261172,Diff,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,0.0,1.0,0.0,111474522426.11722
45,-15.5,699.1949170254567,Diff,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,674.0,0.0,1.0,0.0,25194917025.456673
46,-14.5,755.3145090498684,Diff,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,762.0,1.0,0.0,0.0,-6685490950.131566
47,-13.5,768.1944154161268,Diff,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,671.0,0.0,1.0,0.0,97194415416.12683
48,-12.5,775.5543619111317,Diff,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,709.0,0.0,1.0,0.0,66554361911.131645
49,-11.5,792.1142415248925,Diff,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,745.0,0.0,1.0,0.0,47114241524.89246
50,-10.5,773.7143752873804,Diff,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,782.0,1.0,0.0,0.0,-8285624712.619551
51,-9.5,810.5141077624045,Diff,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.0,1.0,0.0,10514107762.404478
52,-8.5,896.993479078711,Diff,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,0.0,1.0,0.0,137993479078.71094
53,-7.5,1023.9525561175438,Diff,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,0.0,1.0,0.0,117952556117.54384
54,-6.5,1264.9908038289514,Diff,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,0.0,1.0,0.0,182990803828.95135
55,-5.5,1325.710362412741,Diff,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,0.0,1.0,0.0,100710362412.741
56,-4.5,1188.6313589432764,Diff,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0,0.0,1.0,0.0,106631358943.27638
57,-3.5,1208.8712118045396,Diff,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1.0,0.0,0.0,-111128788195.46039
58,-2.5,1534.5488442085025,Diff,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1.0,0.0,0.0,-64451155791.497505
59,-1.5,1285.2306566902146,Diff,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,1222.0,0.0,1.0,0.0,63230656690.21457
60,-0.5,2407.6224971784477,Diff,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,0.0,1.0,0.0,397622497178.4477
61,0.5,3823.4922041549976,Diff,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,0.0,1.0,0.0,408492204154.99756
62,1.5,2829.899427329349,Diff,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,3069.0,1.0,0.0,0.0,-239100572670.6512
63,2.5,1644.0280483216989,Diff,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1867.0,1.0,0.0,0.0,-222971951678.30112
64,3.5,2028.5852526857002,Diff,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0.0,1.0,0.0,767585252685.7002
65,4.5,1132.5117669188649,Diff,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0,0.0,1.0,0.0,67511766918.864845
66,5.5,1290.7506165614682,Diff,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,0.0,1.0,0.0,22750616561.468178
67,6.5,1138.0317267901185,Diff,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,1128.0,0.0,1.0,0.0,10031726790.118454
68,7.5,1025.7925427412952,Diff,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,992.0,0.0,1.0,0.0,33792542741.295162
69,8.5,919.0733185637254,Diff,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,932.0,1.0,0.0,0.0,-12926681436.274633
70,9.5,816.9540609455337,Diff,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,921.0,1.0,0.0,0.0,-104045939054.46631
71,10.5,758.0744889854952,Diff,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,777.0,1.0,0.0,0.0,-18925511014.50476
72,11.5,776.4743552230073,Diff,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,754.0,0.0,1.0,0.0,22474355223.007248
73,12.5,768.1944154161268,Diff,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,0.0,1.0,0.0,50194415416.12684
74,13.5,695.5149437779543,Diff,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,0.0,1.0,0.0,6514943777.954272
75,14.5,666.075157797935,Diff,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,707.0,1.0,0.0,0.0,-40924842202.06495
76,15.5,671.5951176691887,Diff,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,1.0,0.0,0.0,-27404882330.811344
77,16.5,675.275090916691,Diff,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,1.0,0.0,0.0,-8724909083.308943
78,17.5,671.5951176691887,Diff,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,0.0,1.0,0.0,16595117669.188652
79,18.5,672.5151109810643,Diff,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,0.0,1.0,0.0,45515110981.064255
80,19.5,606.275592526021,Diff,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,1.0,0.0,0.0,-3724407473.978999
81,20.5,0.0,Diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
