,Pos,Dmg,Strand,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,min,max,median,mean,P-Value-Top,P-Value-Bottom,std,z
22,2.5,128.1341463414634,Same,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0,0.0,-55865853658.53659
23,3.5,7.7073170731707314,Same,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,-11292682926.829268
24,4.5,11.560975609756097,Same,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,1.0,0.0,2560975609.756097
25,5.5,19.268292682926827,Same,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0,0.0,268292682.92682683
26,6.5,22.15853658536585,Same,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,1.0,0.0,0.0,-3841463414.634148
27,7.5,42.390243902439025,Same,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0.0,1.0,0.0,3390243902.4390244
28,8.5,64.54878048780488,Same,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,1.0,0.0,0.0,-8451219512.195123
29,9.5,76.10975609756098,Same,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,1.0,0.0,1109756097.5609753
30,10.5,65.51219512195122,Same,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,1.0,0.0,0.0,-13487804878.048777
31,11.5,76.10975609756098,Same,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,0.0,1.0,0.0,13109756097.560974
32,12.5,52.02439024390244,Same,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,1.0,0.0,0.0,-1975609756.0975618
33,13.5,61.65853658536585,Same,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1.0,0.0,0.0,-4341463414.634149
34,14.5,57.80487804878049,Same,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,1.0,0.0,0.0,-22195121951.21951
35,15.5,79.96341463414633,Same,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,0.0,1.0,0.0,14963414634.146332
36,16.5,80.92682926829268,Same,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,1.0,0.0,13926829268.292677
37,17.5,66.47560975609755,Same,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,0.0,1.0,0.0,14475609756.097553
38,18.5,61.65853658536585,Same,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0,0.0,8658536585.36585
39,19.5,59.731707317073166,Same,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0,0.0,5731707317.073166
40,20.5,0.0,Same,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-19.5,59.731707317073166,Diff,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0,0.0,8731707317.073166
42,-18.5,68.40243902439025,Diff,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,0.0,1.0,0.0,10402439024.390247
43,-17.5,58.76829268292683,Diff,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,1.0,0.0,0.0,-2231707317.073173
44,-16.5,60.69512195121951,Diff,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,1.0,0.0,0.0,-1304878048.7804875
45,-15.5,75.14634146341463,Diff,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,1.0,0.0,11146341463.414629
46,-14.5,59.731707317073166,Diff,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,1.0,0.0,0.0,-9268292682.926834
47,-13.5,64.54878048780488,Diff,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,0.0,1.0,0.0,7548780487.804875
48,-12.5,76.10975609756098,Diff,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,0.0,1.0,0.0,3109756097.560975
49,-11.5,75.14634146341463,Diff,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,0.0,1.0,0.0,13146341463.414629
50,-10.5,67.4390243902439,Diff,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,1.0,0.0,0.0,-560975609.7560989
51,-9.5,72.2560975609756,Diff,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,1.0,0.0,2256097560.975604
52,-8.5,79.96341463414633,Diff,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,1.0,0.0,0.0,-2036585365.8536677
53,-7.5,55.8780487804878,Diff,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,1.0,0.0,0.0,-21121951219.512196
54,-6.5,58.76829268292683,Diff,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,1.0,0.0,10768292682.926826
55,-5.5,52.98780487804878,Diff,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,1.0,0.0,0.0,-15012195121.951221
56,-4.5,78.03658536585365,Diff,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,-21963414634.146343
57,-3.5,62.62195121951219,Diff,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,0.0,0.0,-27378048780.48781
58,-2.5,9.634146341463413,Diff,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,4634146341.463413
59,-1.5,12.524390243902438,Diff,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,8524390243.902437
60,-0.5,19.268292682926827,Diff,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,1.0,0.0,6268292682.9268265
61,0.5,864.1829268292682,Diff,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,0.0,1.0,0.0,495182926829.2682
62,1.5,24.085365853658537,Diff,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,1.0,0.0,85365853.6585371
63,2.5,23.121951219512194,Diff,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,1.0,0.0,11121951219.512194
64,3.5,89.59756097560975,Diff,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,0.0,1.0,0.0,7597560975.609752
65,4.5,98.26829268292683,Diff,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,1.0,0.0,0.0,-64731707317.073166
66,5.5,150.29268292682926,Diff,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,1.0,0.0,0.0,-13707317073.170742
67,6.5,83.8170731707317,Diff,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,1.0,0.0,0.0,-32182926829.268295
68,7.5,96.34146341463415,Diff,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,0.0,1.0,0.0,341463414.6341484
69,8.5,90.5609756097561,Diff,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,0.0,1.0,0.0,9560975609.756098
70,9.5,70.32926829268293,Diff,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,1.0,0.0,9329268292.682924
71,10.5,65.51219512195122,Diff,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,1.0,0.0,0.0,-12487804878.048777
72,11.5,49.13414634146341,Diff,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,1.0,0.0,0.0,-21865853658.536587
73,12.5,51.0609756097561,Diff,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1.0,0.0,0.0,-14939024390.2439
74,13.5,86.70731707317073,Diff,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,0.0,-13292682926.829271
75,14.5,87.67073170731707,Diff,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,0.0,1.0,0.0,21670731707.317074
76,15.5,63.58536585365854,Diff,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,1.0,0.0,0.0,-46414634146.34146
77,16.5,77.07317073170731,Diff,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,0.0,1.0,0.0,3073170731.7073073
78,17.5,76.10975609756098,Diff,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,1.0,0.0,0.0,-2890243902.4390244
79,18.5,79.0,Diff,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.0,1.0,0.0,7000000000.0
80,19.5,71.29268292682927,Diff,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,0.0,1.0,0.0,2292682926.829272
81,20.5,0.0,Diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
