,Pos,Dmg,Strand,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,min,max,median,mean,P-Value-Top,P-Value-Bottom,std,z
16,-3.5,348.166000275748,Same,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,1.0,0.0,0.0,-13833999724.252008
17,-2.5,95.88528884599476,Same,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,1.0,0.0,0.0,-32114711154.005234
18,-1.5,66.09568454432649,Same,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,1.0,0.0,0.0,-37904315455.67351
19,-0.5,257.866262236316,Same,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,1.0,0.0,7866262236.316004
20,0.5,194.56335309527094,Same,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,1.0,0.0,0.0,-26436646904.729057
21,1.5,202.94167930511514,Same,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,1.0,0.0,0.0,-23058320694.884853
22,2.5,85.64511236729629,Same,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,0.0,1.0,0.0,2645112367.296292
23,3.5,59.57920860333655,Same,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,1.0,0.0,0.0,-25420791396.663445
24,4.5,70.75031021646215,Same,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,1.0,0.0,750310216.4621538
25,5.5,121.9511926099545,Same,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,0.0,1.0,0.0,14951192609.954502
26,6.5,265.3136633117331,Same,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,1.0,0.0,0.0,-11686336688.266918
27,7.5,109.84916586240178,Same,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,1.0,0.0,0.0,-36150834137.59822
28,8.5,101.47083965255757,Same,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,0.0,-20529160347.442425
29,9.5,180.59947607886392,Same,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,1.0,0.0,0.0,-8400523921.136084
30,10.5,170.35929960016546,Same,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,0.0,1.0,0.0,359299600.1654569
31,11.5,182.4613263477182,Same,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,1.0,0.0,0.0,-14538673652.281801
32,12.5,193.6324279608438,Same,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0,0.0,-5367572039.156186
33,13.5,219.69833172480355,Same,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,0.0,1.0,0.0,7698331724.803552
34,14.5,209.45815524610506,Same,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,1.0,0.0,0.0,-6541844753.894935
35,15.5,206.66537984282368,Same,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,0.0,1.0,0.0,14665379842.82368
36,16.5,209.45815524610506,Same,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,1.0,0.0,0.0,-1541844753.8949351
37,17.5,202.010754170688,Same,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,1.0,0.0,0.0,-17989245829.31201
38,18.5,210.3890803805322,Same,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,0.0,1.0,0.0,14389080380.532192
39,19.5,180.59947607886392,Same,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,1.0,0.0,0.0,-22400523921.13608
40,20.5,0.0,Same,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-19.5,213.1818557838136,Diff,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,1.0,0.0,0.0,-43818144216.18639
42,-18.5,208.52723011167794,Diff,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,1.0,0.0,0.0,-49472769888.32206
43,-17.5,226.21480766579347,Diff,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,1.0,0.0,0.0,-2785192334.2065277
44,-16.5,232.73128360678342,Diff,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,0.0,1.0,0.0,11731283606.78342
45,-15.5,260.65903763959744,Diff,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,1.0,0.0,0.0,-2340962360.402557
46,-14.5,256.9353371018889,Diff,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,0.0,1.0,0.0,20935337101.888874
47,-13.5,294.17234247897426,Diff,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,0.0,1.0,0.0,54172342478.97426
48,-12.5,303.4815938232456,Diff,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,0.0,1.0,0.0,66481593823.24558
49,-11.5,257.866262236316,Diff,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,1.0,0.0,0.0,-26133737763.683994
50,-10.5,277.41569005928585,Diff,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,0.0,1.0,0.0,14415690059.28585
51,-9.5,284.86309113470287,Diff,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,0.0,1.0,0.0,25863091134.70287
52,-8.5,415.1926099545016,Diff,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,0.0,1.0,0.0,57192609954.50162
53,-7.5,733.5690059285813,Diff,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,0.0,1.0,0.0,161569005928.5813
54,-6.5,464.5316420791397,Diff,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,1.0,0.0,0.0,-42468357920.86028
55,-5.5,452.42961533158694,Diff,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,0.0,1.0,0.0,28429615331.586945
56,-4.5,215.974631187095,Diff,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,0.0,1.0,0.0,64974631187.09501
57,-3.5,135.91506962636151,Diff,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,0.0,1.0,0.0,3915069626.361514
58,-2.5,246.69516062319042,Diff,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,0.0,1.0,0.0,29695160623.190414
59,-1.5,256.00441196746175,Diff,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,1.0,0.0,0.0,-28995588032.53825
60,-0.5,263.4518130428788,Diff,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,1.0,0.0,0.0,-9548186957.121174
61,0.5,260.65903763959744,Diff,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,0.0,1.0,0.0,51659037639.59744
62,1.5,423.5709361643458,Diff,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,0.0,1.0,0.0,68570936164.34582
63,2.5,723.3288294498828,Diff,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,0.0,1.0,0.0,110328829449.88284
64,3.5,451.4986901971598,Diff,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,0.0,1.0,0.0,10498690197.159817
65,4.5,435.67296291189854,Diff,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,1.0,0.0,0.0,-40327037088.10146
66,5.5,323.0310216462154,Diff,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,0.0,1.0,0.0,53031021646.21538
67,6.5,148.01709637391426,Diff,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,1.0,0.0,0.0,-32982903626.085743
68,7.5,239.24775954777334,Diff,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,0.0,1.0,0.0,17247759547.773342
69,8.5,291.3795670756928,Diff,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,1.0,0.0,0.0,-16620432924.30718
70,9.5,276.48476492485867,Diff,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,1.0,0.0,0.0,-15515235075.141333
71,10.5,262.5208879084517,Diff,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0,0.0,-37479112091.5483
72,11.5,272.76106438715016,Diff,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,0.0,1.0,0.0,2761064387.1501565
73,12.5,241.10960981662762,Diff,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,1.0,0.0,0.0,-18890390183.372375
74,13.5,265.3136633117331,Diff,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,0.0,1.0,0.0,37313663311.73308
75,14.5,248.55701089204467,Diff,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,1.0,0.0,0.0,-4442989107.955327
76,15.5,267.17551358058734,Diff,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,0.0,1.0,0.0,18175513580.587334
77,16.5,245.7642354887633,Diff,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,1.0,0.0,0.0,-18235764511.23671
78,17.5,220.62925685923068,Diff,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,1.0,0.0,0.0,-22370743140.769318
79,18.5,250.41886116089896,Diff,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,0.0,1.0,0.0,22418861160.898956
80,19.5,240.17868468220047,Diff,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0,0.0,-7821315317.79953
81,20.5,0.0,Diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
